success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,cue,associate,cue_duration,associate_duration,initial_jitter,cue_asso_jitter,animacy,style,instruction,instruction_text,prompt,instruction_duration,accurate,question_order,key,numbers,trial_accuracies,mean_accuracy,exp,subjectId,date
,retrieval-trial,158,1636252,0.0-158.0,,,,,4478.0,,,utilize,/static/object_pics/picture_fruit/strawberry.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,159,1643693,0.0-159.0,,,,,3688.0,,,shift,/static/object_pics/drawing_insect/mantis.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowdown,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,160,1651863,0.0-160.0,,,,,3722.0,,,combine,/static/object_pics/picture_veggie/cauliflower.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,161,1660553,0.0-161.0,,,,,4516.0,,,smooth,/static/object_pics/drawing_mammal/elephant.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,162,1672531,0.0-162.0,,,,,8234.0,,,clean,/static/object_pics/drawing_electronic/handmixer.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,163,1681939,0.0-163.0,,,,,4959.0,,,jam,/static/object_pics/drawing_bird/hen.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,164,1684852,0.0-164.0,,,,,2912.0,"<p>In that last set of trials, you were correct 31% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,165,1686005,0.0-165.0,,,,,1152.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,166,1697676,0.0-166.0,,,,,,,,expand,/static/object_pics/picture_electronic/remote control.jpg,2000.0,7000.0,1407.2038227785356,1231.9647949471491,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,167,1709036,0.0-167.0,,,,,,,,grab,/static/object_pics/drawing_clothe/tie.jpg,2000.0,7000.0,1133.17703515943,1203.5723540042604,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,168,1720028,0.0-168.0,,,,,,,,identify,/static/object_pics/drawing_sea/shrimp.jpg,2000.0,7000.0,1323.7496339351658,635.3206952776636,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,169,1731325,0.0-169.0,,,,,,,,brush,/static/object_pics/picture_veggie/corn.jpg,2000.0,7000.0,1020.6664153651967,1257.3552606852409,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,170,1742405,0.0-170.0,,,,,,,,browse,/static/object_pics/drawing_bird/toucan.jpg,2000.0,7000.0,1494.8805245079711,555.1835528802392,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,171,1752981,0.0-171.0,,,,,,,,swing,/static/object_pics/picture_fruit/watermelon.jpg,2000.0,7000.0,901.982973549568,649.0878234079933,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,172,1763757,0.0-172.0,,,,,,,,swim,/static/object_pics/drawing_electronic/laptop.jpg,2000.0,7000.0,1076.7125875600702,678.364347726322,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,173,1775253,0.0-173.0,,,,,,,,cross,/static/object_pics/drawing_electronic/phone.jpg,2000.0,7000.0,1194.688685175432,1271.5483130780963,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,174,1777578,0.0-174.0,,,,,2323.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,number-parity-trial,175,1797581,0.0-175.0,,,,,,,"['arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright']",,,,,,,,,,,,,,,,"[70, 89, 14, 8, 26, 92, 24, 81, 79, 67, 50, 64, 9, 85, 80, 2, 20, 7, 4, 15, 30, 97, 65, 32, 50, 42, 25, 77, 57, 77]","[True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.9655172413793104,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,176,1798616,0.0-176.0,,,,,1032.0,"<p>In that last set of trials, you were correct 97% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,177,1799453,0.0-177.0,,,,,836.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,178,1806936,0.0-178.0,,,,,3754.0,,,browse,/static/object_pics/drawing_bird/toucan.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,179,1813514,0.0-179.0,,,,,2595.0,,,cross,/static/object_pics/drawing_electronic/phone.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,180,1819872,0.0-180.0,,,,,2698.0,,,identify,/static/object_pics/drawing_sea/shrimp.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,181,1828127,0.0-181.0,,,,,4473.0,,,swim,/static/object_pics/drawing_electronic/laptop.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,182,1836181,0.0-182.0,,,,,4024.0,,,swing,/static/object_pics/picture_fruit/watermelon.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,183,1847748,0.0-183.0,,,,,7118.0,,,brush,/static/object_pics/picture_veggie/corn.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,184,1854416,0.0-184.0,,,,,3133.0,,,grab,/static/object_pics/drawing_clothe/tie.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,185,1861490,0.0-185.0,,,,,3340.0,,,expand,/static/object_pics/picture_electronic/remote control.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,186,1875563,0.0-186.0,,,,,9749.0,,,browse,/static/object_pics/drawing_bird/toucan.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,187,1882372,0.0-187.0,,,,,2687.0,,,swim,/static/object_pics/drawing_electronic/laptop.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,188,1891497,0.0-188.0,,,,,5476.0,,,brush,/static/object_pics/picture_veggie/corn.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,189,1901789,0.0-189.0,,,,,6518.0,,,swing,/static/object_pics/picture_fruit/watermelon.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,190,1912196,0.0-190.0,,,,,5970.0,,,cross,/static/object_pics/drawing_electronic/phone.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,191,1919512,0.0-191.0,,,,,3073.0,,,identify,/static/object_pics/drawing_sea/shrimp.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,192,1926825,0.0-192.0,,,,,2904.0,,,grab,/static/object_pics/drawing_clothe/tie.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,193,1931577,0.0-193.0,,,,,332.0,,,expand,/static/object_pics/picture_electronic/remote control.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,194,1933259,0.0-194.0,,,,,1681.0,"<p>In that last set of trials, you were correct 50% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,195,1935700,0.0-195.0,,,,,2439.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,196,1947205,0.0-196.0,,,,,,,,drop,/static/object_pics/picture_electronic/gamepad.jpg,2000.0,7000.0,1003.7283343505962,1475.6547889591552,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,197,1958860,0.0-197.0,,,,,,,,melt,/static/object_pics/picture_mammal/bison.jpg,2000.0,7000.0,1131.7778642057385,1494.412857532167,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,198,1969197,0.0-198.0,,,,,,,,attach,/static/object_pics/drawing_insect/dragonfly.jpg,2000.0,7000.0,776.313197598479,521.5813804746148,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,199,1979956,0.0-199.0,,,,,,,,mount,/static/object_pics/picture_bird/pelican.jpg,2000.0,7000.0,1182.8715717031673,550.1476114165797,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,200,1991317,0.0-200.0,,,,,,,,pick,/static/object_pics/drawing_clothe/sport t-shirt.jpg,2000.0,7000.0,1347.2186899267724,988.3920742177193,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,201,2003070,0.0-201.0,,,,,,,,detect,/static/object_pics/picture_bird/penguin.jpg,2000.0,7000.0,1245.867384170946,1478.0108005086472,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,202,2014397,0.0-202.0,,,,,,,,trap,/static/object_pics/picture_clothe/football sneaker.jpg,2000.0,7000.0,1162.1475132080686,1142.9610211738145,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,203,2024869,0.0-203.0,,,,,,,,push,/static/object_pics/drawing_sea/swordfish.jpg,2000.0,7000.0,535.2114458090724,900.5812160151174,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,204,2026613,0.0-204.0,,,,,1742.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,number-parity-trial,205,2046634,0.0-205.0,,,,,,,"['arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft']",,,,,,,,,,,,,,,,"[56, 87, 23, 39, 79, 12, 47, 9, 91, 50, 34, 96, 39, 18, 36, 72, 8, 76, 14, 89, 82, 71, 92, 99, 39, 61, 54, 8, 94, 31, 82, 39]","[True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.967741935483871,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,206,2047703,0.0-206.0,,,,,1067.0,"<p>In that last set of trials, you were correct 97% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,207,2071390,0.0-207.0,,,,,23686.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,208,2077762,0.0-208.0,,,,,2701.0,,,drop,/static/object_pics/picture_electronic/gamepad.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,209,2086768,0.0-209.0,,,,,4755.0,,,attach,/static/object_pics/drawing_insect/dragonfly.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,210,2094867,0.0-210.0,,,,,4325.0,,,trap,/static/object_pics/picture_clothe/football sneaker.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,211,2101017,0.0-211.0,,,,,1964.0,,,push,/static/object_pics/drawing_sea/swordfish.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,212,2106318,0.0-212.0,,,,,880.0,,,detect,/static/object_pics/picture_bird/penguin.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,213,2116100,0.0-213.0,,,,,5816.0,,,mount,/static/object_pics/picture_bird/pelican.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,214,2125434,0.0-214.0,,,,,4957.0,,,pick,/static/object_pics/drawing_clothe/sport t-shirt.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,215,2136821,0.0-215.0,,,,,7664.0,,,melt,/static/object_pics/picture_mammal/bison.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,216,2149058,0.0-216.0,,,,,8054.0,,,drop,/static/object_pics/picture_electronic/gamepad.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,217,2159307,0.0-217.0,,,,,5911.0,,,mount,/static/object_pics/picture_bird/pelican.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,218,2166260,0.0-218.0,,,,,2864.0,,,attach,/static/object_pics/drawing_insect/dragonfly.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,219,2174873,0.0-219.0,,,,,4340.0,,,pick,/static/object_pics/drawing_clothe/sport t-shirt.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,220,2183723,0.0-220.0,,,,,4405.0,,,push,/static/object_pics/drawing_sea/swordfish.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,221,2192386,0.0-221.0,,,,,5031.0,,,detect,/static/object_pics/picture_bird/penguin.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,222,2196988,0.0-222.0,,,,,695.0,,,trap,/static/object_pics/picture_clothe/football sneaker.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,223,2202993,0.0-223.0,,,,,2368.0,,,melt,/static/object_pics/picture_mammal/bison.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,224,2204665,0.0-224.0,,,,,1669.0,"<p>In that last set of trials, you were correct 31% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,225,2205615,0.0-225.0,,,,,949.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,226,2216357,0.0-226.0,,,,,,,,split,/static/object_pics/drawing_electronic/keyboard.jpg,2000.0,7000.0,1198.2660068805785,512.2547950829079,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,227,2227461,0.0-227.0,,,,,,,,polish,/static/object_pics/picture_sea/crab.jpg,2000.0,7000.0,1334.3199959327376,734.0608748452064,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,228,2239336,0.0-228.0,,,,,,,,adjusted,/static/object_pics/picture_bird/vulture.jpg,2000.0,7000.0,1456.9025163244764,1375.1996974779672,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,229,2250276,0.0-229.0,,,,,,,,stroke,/static/object_pics/picture_clothe/jeans.jpg,2000.0,7000.0,1135.4387655566231,777.853133855901,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,230,2261165,0.0-230.0,,,,,,,,knock,/static/object_pics/picture_veggie/pumpkin.jpg,2000.0,7000.0,1002.4159425290227,861.6791493992937,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,231,2272485,0.0-231.0,,,,,,,,pull,/static/object_pics/drawing_veggie/asparagus.jpg,2000.0,7000.0,969.9962904425563,1324.3299684290257,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,232,2282996,0.0-232.0,,,,,,,,bounce,/static/object_pics/picture_fruit/kiwi.jpg,2000.0,7000.0,598.1745358863459,884.2842170391292,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,233,2293629,0.0-233.0,,,,,,,,tear,/static/object_pics/picture_bird/turkey.jpg,2000.0,7000.0,773.3532482448306,837.4826246860612,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,234,2296350,0.0-234.0,,,,,2719.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,number-parity-trial,235,2316357,0.0-235.0,,,,,,,"['arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright']",,,,,,,,,,,,,,,,"[99, 2, 14, 32, 90, 57, 77, 22, 29, 14, 40, 60, 32, 23, 58, 41, 47, 62, 61, 72, 50, 77, 48, 42, 60, 55, 36, 86, 11, 49, 32, 93, 79]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1.0,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,236,2317812,0.0-236.0,,,,,1453.0,"<p>In that last set of trials, you were correct 100% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
